taxpayer_id,name,income,declared_tax,paid_tax,deductions,year,tax_rate,tax_payment_ratio,deduction_ratio,filing_status_Head of Household,filing_status_Married,filing_status_Single
2199,Odhiambo Mwangi,0.011182327526881673,0.0029296316332547215,0.0035552989247755315,0.02217206652987487,2023,0.09011029057151834,1.0,0.45562665408113495,False,False,True
2200,Maina Mwangi,0.04127820139025931,0.01514155524812383,0.015759559488555386,0.02568243833230241,2022,0.20379521362818062,1.0,0.45445053050734685,True,False,False
2201,Ruto Kemboi,0.016933324925125195,0.006438313159531329,0.0070617787335635835,0.02181614618543692,2023,0.19292068195298215,1.0,0.4494865963952588,False,False,True
2202,Kiplangat Mutai,0.2993540539412803,0.12580441088345198,0.1263529735565138,0.03861983828517312,2024,0.2721717968491726,1.0,0.44741531993345945,False,False,True
2203,Maina Ondiek,0.06713089002563989,0.01801256715798583,0.018628769822217197,0.027089439095475825,2022,0.1180111516685163,1.0,0.45162575510786174,True,False,False
2204,Wangari Owino,0.036966811638612776,0.013373741170980563,0.013992854724737087,0.02434978429867667,2023,0.1973068546915052,1.0,0.45217673813190273,True,False,False
2205,Kiprop Njuguna,0.021098300960024376,0.004371002442517295,0.004995765265708768,0.016650097323418902,2023,0.05527681645571039,1.0,0.42424602311694826,False,True,False
2206,Akinyi Bett,0.0680595563909477,0.022409478711284864,0.023022922288665502,0.028515883767299254,2024,0.1754046866193633,1.0,0.45376492350724135,False,False,True
2207,Mutua Wanjala,0.07919983618056918,0.02508840583431674,0.025700168369786572,0.03152565560210776,2022,0.16485538138025949,1.0,0.45614904006378887,False,True,False
2208,Njoroge Ngugi,0.5005744548605287,0.13105176954471354,0.0,0.05491098975969608,2022,0.11700226737895361,0.0,0.44834181561624487,False,False,True
2209,Kiprop Kibaki,0.05852406174231078,0.011783832478548827,0.012403943708995903,0.024375218706153508,2022,0.05472854833025351,1.0,0.44816297630705926,False,False,True
2210,Kariuki Sang,0.47276854536746943,0.1896211445319427,0.0,0.1595042521347304,2023,0.2545121556022536,0.0,0.47412283606131045,False,False,True
2211,Chepkoech Wanjala,0.5232142785035192,0.09620055715251552,0.09676769641111237,0.0072883998992385995,2022,0.04000270755292029,1.0,0.43757610597635443,False,False,True
2212,Auma Kipchoge,0.015002564349461338,0.006117864435635731,0.006741531093053383,0.023068099930153203,2024,0.21022611049920673,1.0,0.4580035566495426,False,False,True
2213,Maina Kuria,0.09308179719301522,0.03571751045781341,0.036322603170057054,0.12233102855110065,2022,0.22988066381635805,1.0,0.5618203906010262,False,False,True
2214,Wangari Njuguna,0.04235147339952259,0.01603589509882337,0.01665333813594387,0.02558191090417826,2024,0.21497933311286513,1.0,0.45387505536235323,False,True,False
2215,Chepkoech Ochieng,0.8674657732322739,0.1578496579320109,0.0,0.13115884545862402,2024,0.0382043531791284,0.0,0.455093650668489,False,True,False
2216,Wambui Bett,0.02903724724372864,0.010787181901180576,0.01140791853549795,0.022106171042779846,2023,0.20098422306621275,1.0,0.44717042094675996,False,True,False
2217,Maina Owino,0.009951833543515098,0.001615270224676373,0.002241762285409743,0.02408214817432287,2023,0.01695297764827325,1.0,0.4727417400583565,False,False,True
2218,Chepkoech Kiprotich,0.035314695169876176,0.013120529327456259,0.013739801773075731,0.024925356266764696,2023,0.20518441918005478,1.0,0.4543601805316924,True,False,False
2219,Kariuki Njuguna,0.05488826843420113,0.041389444224788595,0.041990977766536104,0.03472914040234651,2022,0.5674689481793374,1.0,0.46892626227170736,False,True,False
2220,Kariuki Nyong'o,0.5249225657669905,0.14478449167664775,0.14532114424173775,0.026747415901514908,2022,0.1308968432585644,1.0,0.4418309809167059,False,True,False
2221,Kamau Mwangi,0.07441125583974867,0.05963856531080169,0.060228647425924986,0.03253996605666379,2023,0.6223885428648691,1.0,0.4586033502658806,True,False,False
2222,Wanjiku Kipkemoi,0.4095388134666949,0.17537678230689593,0.0,0.06515946254051327,2022,0.2809695541168101,0.0,0.45295115077688397,False,True,False
2223,Jelimo Kirui,0.006509122319881144,0.003094596872536887,0.003720160647437676,0.011906973644568455,2022,0.20910391831568506,1.0,0.349904172470449,True,False,False
2224,Gathoni Kibaki,0.0841083118371894,0.06582626041987918,0.06641245972134913,0.022811053071402368,2023,0.608112636443789,1.0,0.4438595920554922,True,False,False
2225,Njeri Kimutai,0.0070986745882219695,0.001373384610893141,0.0020000284562162805,0.01229169679144647,2023,0.03630339859879539,1.0,0.3586930337310784,False,False,True
2226,Jelimo Kuria,0.5086824559502742,0.19319017497699234,0.0,0.042466545333180554,2024,0.2336064605056156,0.0,0.4454148749005518,False,True,False
2227,Wangari Korir,0.03130023115005262,0.007650507941055994,0.008273212856011604,0.021681753277413,2023,0.09050751645784477,1.0,0.445349668491257,False,False,True
2228,Muthoni Ouma,0.005211247490470301,0.001477914471633256,0.0021044927238779857,0.020306439630929603,2024,0.08420813009859157,1.0,0.4421596049431,True,False,False
2229,Odinga Muchiri,0.05651661879057328,0.020347297940565768,0.020962035548035333,0.02237225407484521,2024,0.20217069510487748,1.0,0.4446021915179858,False,True,False
2230,Maina Kipchoge,0.008621272775966502,0.004392127446080158,0.005016877013212497,0.021237125142266784,2022,0.252508933411276,1.0,0.45017827382166054,True,False,False
2231,Njoroge Muchiri,0.020976035059897535,0.006156713691846835,0.006780355971136641,0.06471779939973588,2022,0.1273919550596941,1.0,0.6460737861804147,False,True,False
2232,Omondi Nyong'o,0.026573567257505346,0.009899845291771316,0.010521138734826256,0.0689160095556726,2024,0.19979004789681157,1.0,0.6242815748086782,False,False,True
2233,Wambui Sang,0.05916054354444988,0.01164270131559202,0.012262901106641515,0.023293822732748982,2022,0.05051278712064053,1.0,0.4461094597180719,False,True,False
2234,Kiprop Bett,0.058047373395578986,0.019062678692528857,0.019678222405837144,0.03138396114332523,2023,0.17304661651013123,1.0,0.4612543049787845,True,False,False
2235,Wambui Kiprono,0.06608654718104678,0.013621390769364848,0.01424034892159869,0.037331820527317594,2022,0.059514460815907694,1.0,0.4686534715544963,False,False,True
2236,Omondi Karanja,0.7829895788510288,0.1824102268764861,0.18292326908008022,0.0258558602478344,2023,0.08872881374233002,1.0,0.4412293091497876,False,False,True
2237,Wambui Kemboi,0.08877902592167666,0.03040867890078162,0.031017102934832442,0.02750133127238659,2022,0.19018738934972082,1.0,0.4495181358954088,True,False,False
2238,Kiplangat Ouma,0.019615420104608264,0.008735203383205346,0.009357227645640384,0.024790640638265263,2022,0.25159518913160606,1.0,0.4629773053479049,False,True,False
2239,Kiprop Owino,0.09141863139055043,0.0833820606181545,0.08395724355577588,0.03709873566387404,2023,0.7337978247277699,1.0,0.46087124561242665,True,False,False
2240,Kosgei Rotich,0.05114409120706678,0.014732600540679049,0.01535086140250091,0.03053738465592017,2023,0.13440707065800797,1.0,0.4620934728270293,False,True,False
2241,Jelimo Mwangi,0.09067229912145543,0.02206018124446099,0.022673844007976268,0.02206859427741161,2023,0.09571707447900255,1.0,0.4427145486921773,False,True,False
2242,Otieno Kenyatta,0.018613305804554524,0.004977258342856157,0.0056016407370436515,0.02129561822845459,2024,0.10370960243048374,1.0,0.446157988791341,False,False,True
2243,Keter Kipchoge,0.07979818773649719,0.03259412248219426,0.03320117513804577,0.022897804369227805,2023,0.25184595131725185,1.0,0.4441571966953123,False,False,True
2244,Nyambura Sigei,0.08874818823572618,0.03269023692541683,0.033297229268911994,0.03684364529800604,2023,0.2147935207927494,1.0,0.4611433217590085,False,False,True
2245,Kimani Rotich,0.8076805807176229,0.12828061866806478,0.0,0.03541843099799552,2023,0.015261414946638685,0.0,0.4425635651196785,False,False,True
2246,Chebet Korir,0.03154618931884212,0.011455660015287817,0.012075977175810396,0.022950024576172713,2022,0.19544535786135028,1.0,0.44943050800838347,True,False,False
2247,Jelimo Ngugi,0.030481877314747528,0.010863554697144543,0.011484243407100794,0.027145713478394437,2022,0.18879061224025998,1.0,0.4637426814792107,False,False,True
2248,Maina Kiprotich,0.08636277771169384,0.03079449121005317,0.03140267314469934,0.038560437547647916,2024,0.20334364916745876,1.0,0.4638830150207065,False,True,False
2249,Rotich Kipchoge,0.07027034726267925,0.029547885440460213,0.030156849627272532,0.03626341405305271,2023,0.26163334678184114,1.0,0.4654023977313946,False,True,False
2250,Kiprop Kibaki,0.01472715468386179,0.006451109205345669,0.007074566749786852,0.025321677180731673,2023,0.23311494308575667,1.0,0.47213313118653666,True,False,False
2251,Keter Kiprotich,0.07878239235231818,0.022041275374969534,0.02265495000202477,0.002089796609252608,2024,0.12975487982420633,1.0,0.41520208707084016,True,False,False
2252,Maina Ouma,0.09141256430184877,0.0342923652652028,0.03489835226410963,0.11913758842566242,2024,0.22152758491302035,1.0,0.5600823618984037,True,False,False
2253,Wangari Mutai,0.09514828376625661,0.016868473854522618,0.017485394443768242,0.12773899674957953,2022,0.03280420409598464,1.0,0.5655837080607429,True,False,False
2254,Auma Mwangi,0.05228221276046569,0.02210490976496517,0.022718544461081028,0.009179158655214903,2022,0.2592141395891151,1.0,0.41787639278255984,False,True,False
2255,Akinyi Ngugi,0.08849622324732807,0.02274041788715438,0.02335365379833172,0.037044417773838254,2023,0.1086529149953688,1.0,0.46145027553188034,False,False,True
2256,Kamau Ngugi,0.09154101782886338,0.03319622831362036,0.03380290314465959,0.020788543681295457,2024,0.20961322506671268,1.0,0.44114757328266563,False,True,False
2257,Ruto Mwangi,0.08579054276275974,0.024521373849188052,0.025133492200433375,0.035795933274233804,2023,0.13598208581457846,1.0,0.4604802763705007,True,False,False
2258,Omondi Mutai,0.001332228212456669,0.0015945775199585892,0.0022210825654811234,0.021092727899501777,2023,0.27041060245061876,1.0,0.46038197687973076,False,False,True
2259,Jelimo Rotich,0.012800914290177642,0.0020405946483881493,0.002666819815641737,0.02022465016041527,2022,0.015059536948004687,1.0,0.44080242485778626,True,False,False
2260,Auma Kiprotich,0.06740927296649721,0.024816691600223054,0.02542862463791049,0.034754393279555866,2022,0.21186745567785606,1.0,0.4639659543000189,False,False,True
2261,Chebet Bett,0.8008472910358544,0.18795578528108317,0.0,0.19018359345981947,2023,0.09045181288692167,0.0,0.46477386074806043,False,False,True
2262,Odhiambo Sang,0.009578225435618475,0.002924357587344757,0.003550028188359184,0.02086373755209137,2022,0.1172062968716269,1.0,0.4463217205168749,True,False,False
2263,Nyambura Kipchoge,0.02994210731727662,0.009612683578946804,0.010234157217599559,0.027350903190735326,2023,0.15738091433800425,1.0,0.4648109310630755,True,False,False
2264,Kiplangat Moi,0.3393007503481997,0.1333528098373003,0.0,0.02143339970147146,2024,0.2457735956126116,0.0,0.44082111551272635,True,False,False
2265,Jelimo Bett,0.07996943231958643,0.03496410003060964,0.035569665512154576,0.029933292265808153,2023,0.27914523325381,1.0,0.4538166908974449,False,False,True
2266,Wanjiku Nyong'o,0.03567614901067179,0.012479113121050968,0.013098788058965197,0.0310210821386339,2024,0.18592256659051978,1.0,0.4719539829050927,False,False,True
2267,Kibet Kenyatta,0.8170795056013794,0.17944641481454712,0.0,0.14894810572056535,2022,0.07551626270843823,0.0,0.45849601999681416,False,True,False
2268,Otieno Kiprotich,0.0095845135109947,0.014575272580993278,0.01519363216699905,0.022480849514857335,2023,0.9698661606047724,1.0,0.4600339913819268,False,False,True
2269,Kiplangat Kipchoge,0.008400406639588836,0.008154164915496096,0.00877655378285361,0.022961380302905034,2022,0.5611426712745423,1.0,0.46636969129228006,False,True,False
2270,Odhiambo Kuria,0.07045677965722034,0.022830624246160874,0.023443803552338095,0.0214197849314105,2022,0.1707910694388394,1.0,0.44233881108473816,False,True,False
2271,Kiplangat Kiprono,0.0004422746945929,0.002602871346220969,0.0032287436816687185,0.021346426533319102,2023,0.5776720367245417,1.0,0.47092180013125556,False,True,False
2272,Odinga Ouma,0.05476527930495753,0.020649590112968044,0.021264138030390893,0.03205511888225602,2024,0.2175726063673604,1.0,0.4637364465023522,False,False,True
2273,Kamau Bett,0.018923711723525905,0.016043993497187853,0.016661431452517608,0.020428246440408283,2024,0.5807256978989299,1.0,0.4417176388281398,False,True,False
2274,Cherono Owino,0.011922251182414315,0.003954525735168137,0.004579549899847367,0.024324188530962076,2022,0.14331552619252377,1.0,0.47049643276788805,False,False,True
2275,Njoroge Kimutai,0.04350687209293285,0.017807859244879397,0.018424190364483232,0.014936249898116137,2022,0.24341167851699627,1.0,0.4276980238205724,False,False,True
2276,Njeri Lagat,0.9588122625184281,0.4002322136476227,0.0,0.19596289190544233,2022,0.2717570888213705,0.0,0.4614669188043983,False,True,False
2277,Akinyi Owino,0.6629448760593223,0.2634051909119601,0.0,0.17055357594557755,2022,0.25137622342401467,0.0,0.466417733178405,True,False,False
2278,Kibet Kiprotich,0.04645660222501036,0.04742955250815611,0.048027295847817536,0.03221700354078821,2024,0.8053022165293342,1.0,0.46794844011877207,False,True,False
2279,Kiprop Kiprono,0.03537172982161132,0.007419516258168755,0.008042366121710923,0.022523751168071635,2024,0.060542709158971364,1.0,0.4473042785930327,False,False,True
2280,Otieno Bett,0.05631957903565313,0.0216440791961109,0.022258003066013294,0.028312448847544004,2023,0.2247021760453202,1.0,0.45597704895175484,True,False,False
2281,Otieno Ondiek,0.05477401832345165,0.012396745781101906,0.013016472404987487,0.032208229577860036,2024,0.07771697482696094,1.0,0.4640335118260557,False,False,True
2282,Kamau Karanja,0.007716211805441644,0.0035069811508192973,0.004132286152254697,0.022985261618093437,2024,0.20789605044959145,1.0,0.468118307284266,False,False,True
2283,Kiprop Moi,0.09368866678076276,0.03863431722533078,0.03923757962484223,0.023048918231889547,2024,0.25729751825936065,1.0,0.4438008317512504,False,True,False
2284,Akinyi Kuria,0.04457739181361293,0.02012573037250125,0.02074060701487206,0.025163423127549076,2024,0.2824042974259562,1.0,0.4522638876420742,False,True,False
2285,Cherono Owino,0.0689517398652548,0.010188102161670027,0.0108092147219099,0.020487344627487688,2024,0.004706276870488191,1.0,0.4409042395928275,False,False,True
2286,Odinga Kipchoge,0.061710970845288295,0.02441926486198038,0.02503144728719229,0.026255489046675445,2023,0.23660085347220774,1.0,0.45108758653668946,True,False,False
2287,Wanjiku Kenyatta,0.06738422111348075,0.010894074995607123,0.011514744553903592,0.028966260360915652,2022,0.01779407038052616,1.0,0.4546192821400096,False,False,True
2288,Rotich Lagat,0.0346395607893861,0.015437362937849924,0.016055181557284293,0.02577011745149496,2024,0.27094839272338833,1.0,0.45712570191938684,False,True,False
2289,Kiplangat Kemboi,0.014897334512973596,0.004452015246085109,0.005076727233284464,0.024762261406449312,2023,0.12449693277612925,1.0,0.46843538927506617,True,False,False
2290,Chebet Sigei,0.06805567907929398,0.04951490449697144,0.05011133926647363,0.04124968744017696,2024,0.5499764078034196,1.0,0.4741546494691988,True,False,False
2291,Cheruiyot Gitau,0.0801124307877269,0.01786394281504765,0.018480238741894226,0.03891064977367512,2023,0.07599212837149333,1.0,0.46610831890795246,True,False,False
2292,Kiprop Mutai,0.0723948528828425,0.019745624407984743,0.02036073956899662,0.030537546016157928,2022,0.12262568293282924,1.0,0.4560596450802415,False,True,False
2293,Cheruiyot Ouma,0.03395614945344873,0.0154941093662473,0.016111892376977126,0.026075753911841117,2024,0.27988378582605,1.0,0.45835551897867244,False,True,False
2294,Akinyi Gitau,0.031568870587531446,0.007432514043444131,0.008055355750802578,0.02943866262698622,2022,0.08264530686353339,1.0,0.47046471936769074,False,True,False
2295,Muthoni Ochieng,0.4990478789126419,0.08572993328562484,0.08630364291987738,0.024561367910438774,2022,0.028059275488638014,1.0,0.44140334082925625,True,False,False
2296,Keter Kamau,0.012053155652546832,0.006119017232555942,0.006742683166587011,0.022253513109883962,2024,0.2750856335617978,1.0,0.45538627338431975,False,False,True
2297,Otieno Mwangi,0.03344994934081383,0.008077993858993167,0.00870043052411915,0.025551998750103597,2023,0.08847897631314058,1.0,0.4569850678122937,True,False,False
2298,Gathoni Ondiek,0.03315451024661972,0.009134964535211447,0.00975673794526418,0.028279269148654713,2023,0.11863474014137684,1.0,0.4655831423403286,False,True,False
2299,Kibet Kimutai,0.021423271909819276,0.008209355068051188,0.008831709303276042,0.026529216520004666,2024,0.20298455343386676,1.0,0.46925808771771005,False,True,False
2300,Muthoni Karanja,0.07977974539401995,0.0309865759968833,0.03159463739724008,0.029465004685800454,2023,0.23282675747187934,1.0,0.4532021605784938,True,False,False
2301,Njoroge Kibaki,0.020714386837214004,0.007576210179548409,0.00819896171676929,0.025014043887443247,2022,0.18740435995404595,1.0,0.46301634576459016,False,False,True
2302,Cheruiyot Owino,0.03302254102250976,0.03987017316364278,0.040472660056567966,0.027405039550503628,2022,0.945915948811162,1.0,0.4629493413882784,False,False,True
2303,Otieno Kipkemoi,0.04165166887027212,0.010123977832983301,0.01074513063160185,0.03009541896469698,2023,0.09154370631735798,1.0,0.46548624792785176,False,False,True
2304,Kariuki Karanja,0.01627641190043779,0.004398381369372302,0.005023127012132429,0.021937509254261762,2023,0.10369833387551583,1.0,0.45047080042317805,True,False,False
2305,Jelimo Ochieng,0.039754980421886466,0.016594569306280532,0.017211661772178265,0.02026851997505613,2022,0.2489168840121336,1.0,0.44066711133901587,False,True,False
2306,Kimani Njuguna,0.008726884316710308,0.003513148614342425,0.004138449745659606,0.023503046451033856,2022,0.18056988458878506,1.0,0.4706075622535388,True,False,False
2307,Muthoni Kiprotich,0.8617130882994246,0.37092264015049303,0.0,0.1261183550316126,2023,0.2845459233443117,0.0,0.45451937655979013,True,False,False
2308,Otieno Kenyatta,0.01575628962730537,0.004785404115410074,0.005409906899209637,0.02058986888855411,2022,0.12967213980760664,1.0,0.4428725091168369,False,True,False
2309,Odinga Mutai,0.03051295607707027,0.005609769193052819,0.00623375468310691,0.0693672938006264,2024,0.03697417128081701,1.0,0.6048145925866126,True,False,False
2310,Kariuki Kibaki,0.0065316629606866515,0.007876801976493377,0.008499364890662749,0.021860883311355734,2023,0.6596217498932933,1.0,0.45893542585613795,True,False,False
2311,Rotich Moi,0.059860147176723465,0.0123278085252733,0.012947578407676543,0.022026015344672828,2022,0.05907610594079288,1.0,0.4437564768121982,False,False,True
2312,Kosgei Owino,0.7623232666603813,0.17785428698804398,0.17837018806966795,0.03245829760632778,2024,0.08905437605713204,1.0,0.44224613311334465,False,True,False
2313,Njoroge Muchiri,0.025775704913841617,0.008486833286745928,0.009109013402820264,0.025781331988019244,2022,0.16173674692976855,1.0,0.46214580474997263,False,False,True
2314,Odinga Kipkemoi,0.087680119458164,0.016517476012241433,0.017134616854616903,0.02400961674744999,2024,0.04330246088824466,1.0,0.4452330603151383,False,False,True
2315,Rotich Mutai,0.047510246599632835,0.008646409200426109,0.0092684891817127,0.02762900756051377,2024,0.036331135039318924,1.0,0.45711014403139444,False,True,False
2316,Ruto Moi,0.9218298813641074,0.34575630524437007,0.0,0.10045955597414195,2024,0.22971652703909315,0.0,0.45040378894707384,False,True,False
2317,Kibet Ochieng,0.0708134521499663,0.010984828933150718,0.011605441542838444,0.038867122849539505,2024,0.011637628841270259,1.0,0.4692362688987781,True,False,False
2318,Kibet Lagat,0.05250096947858616,0.020433642429889556,0.021048325855704056,0.02191858976638446,2024,0.22820830322636546,1.0,0.4439748076606193,False,False,True
2319,Kiprop Moi,0.06338114795224607,0.05937362375861424,0.05996387212605896,0.025302535822527457,2022,0.7437087945640571,1.0,0.4491909770330641,False,True,False
2320,Cherono Kirui,0.046625375775284035,0.006778676450223569,0.007401928444367205,0.032118210735219976,2023,0.002733351296638542,1.0,0.4676315104153539,False,False,True
2321,Kosgei Nyong'o,0.03155609353980212,0.0084626245514215,0.00908481985861408,0.026589464398778108,2024,0.11156345628702583,1.0,0.46123342872132445,True,False,False
2322,Nyambura Mwangi,0.06747116932507276,0.022584963222463953,0.023198296682322,0.030258695355279846,2024,0.18046917669266951,1.0,0.45668831207202853,True,False,False
2323,Odinga Korir,0.045509372979039196,0.01044235152242252,0.011063304539751519,0.027646373956102633,2024,0.07968528745198283,1.0,0.4578258227941502,True,False,False
2324,Kipchoge Moi,0.024226126262102615,0.00401403887617402,0.004639025696020906,0.02750340878544774,2023,0.020746522592060584,1.0,0.47037431600266644,True,False,False
2325,Kosgei Ouma,0.09275465655587005,0.0360701798556289,0.036675051265832155,0.03045490940439536,2023,0.23477044646912168,1.0,0.4526655887005413,True,False,False
2326,Kiplangat Kirui,0.07876073565821093,0.016120481572843837,0.016737871531473814,0.021675218187783743,2022,0.05858998150030578,1.0,0.4424999156870116,True,False,False
2327,Njeri Kuria,0.08861302474968388,0.02940323824689676,0.030012293200640576,0.015857717705871306,2023,0.17997387889595043,1.0,0.4350283024493761,False,True,False
2328,Nyambura Kamau,0.024975250999176184,0.008696555866455279,0.00931860438042551,0.02047514175950713,2024,0.17734956956475004,1.0,0.4416282238169228,True,False,False
2329,Kiplangat Kibaki,0.04695394278096502,0.009870593069920967,0.010491904868910449,0.07413032529881042,2022,0.062205950603917426,1.0,0.5625699799986376,True,False,False
2330,Kiprop Kipkemoi,0.01706290347521033,0.004134045035567964,0.004758956550871564,0.02388153705872841,2023,0.08201379088008667,1.0,0.460735169389177,False,False,True
2331,Akinyi Kiprono,0.04599857720743037,0.019963013087213495,0.02057799183560049,0.02279864850312461,2024,0.26708037721868894,1.0,0.44647065080459686,True,False,False
2332,Cherono Kemboi,0.04563404964288855,0.020446207916319854,0.0210608834572206,0.023715033463390357,2024,0.27978195310204845,1.0,0.4486450619899292,False,True,False
2333,Cherono Kipchoge,0.07320655702821299,0.052650166280868764,0.05324463365588128,0.026270152658281837,2024,0.5441984017036884,1.0,0.44951789239259055,True,False,False
2334,Wambui Sang,0.03211968991873054,0.010632044255643208,0.011252878239709982,0.028974348542833348,2023,0.16737940720523828,1.0,0.46852382132782183,False,False,True
2335,Njoroge Kemboi,0.08864492718961182,0.03733306888171983,0.03793714782192146,0.025026569475899325,2022,0.2650943288215629,1.0,0.44644922049116553,True,False,False
2336,Wangari Kemboi,0.08839468991521486,0.01942263953086468,0.020037957366712437,0.022036564270216354,2022,0.07317251229196414,1.0,0.44273171895906716,False,False,True
2337,Kosgei Moi,0.02355046954947266,0.016117657220389322,0.016735048951316427,0.020428488480764923,2022,0.46196257274587116,1.0,0.4414966877806392,False,True,False
2338,Njeri Sang,0.016904214953175838,0.012840745514921098,0.013460193526464253,0.021085466688802602,2024,0.49810268559057835,1.0,0.4454697112760128,True,False,False
2339,Muthoni Kipkemoi,0.0598438544318988,0.022721137358663854,0.023334385368481793,0.03363358506807859,2023,0.22121328356064326,1.0,0.4647327326619895,False,True,False
2340,Otieno Ngugi,0.012469775803192643,0.004137647525943623,0.004762556780664151,0.024110224855693016,2023,0.14487208963325962,1.0,0.4679999352371066,False,False,True
2341,Maina Sigei,0.07117795962481044,0.02494514199705754,0.02555699443139497,0.03585660472363136,2024,0.1957887692087403,1.0,0.4644762513743979,True,False,False
2342,Kosgei Mutai,0.07183874996115155,0.031166988714896288,0.03177493690525284,0.03856755756813905,2024,0.27452724408578955,1.0,0.4683907324311253,True,False,False
2343,Kiprop Muchiri,0.08000231915470107,0.023413132529943394,0.024025946308880247,0.025713601028219707,2023,0.14205772511135142,1.0,0.448015608603916,False,True,False
2344,Kariuki Ondiek,0.048923617101049796,0.015204353860352316,0.015822318694299765,0.0339767176136741,2022,0.15491192380231775,1.0,0.4705003330177998,False,False,True
2345,Wanjiku Ondiek,0.5514006266016889,0.16328028248366294,0.0,0.1828490041925222,2022,0.1510113335042272,0.0,0.4741986977378543,False,True,False
2346,Kiplangat Lagat,0.09291674023681375,0.036976652893913664,0.037580955487162074,0.02768108657725064,2024,0.2434525888923387,1.0,0.4493427288422477,True,False,False
2347,Nyambura Nyong'o,0.0858047461790249,0.019538265061961824,0.02015351034213531,0.03970430010309507,2024,0.08068496416565399,1.0,0.46549856054958816,False,True,False
2348,Kimani Kuria,0.012204410986436903,0.0017770940923509647,0.002403484607692752,0.02152458840583528,2024,0.004693541578416338,1.0,0.45006247929309656,False,False,True
2349,Ruto Kenyatta,0.03259754346792822,0.014627004342787738,0.015245331466820599,0.06660242646667733,2022,0.2719857920841028,1.0,0.5867417734382899,False,True,False
2350,Akinyi Gitau,0.1725767510326155,0.1988138930127797,0.19931664182316097,0.041703815659321256,2024,0.9819275265133397,1.0,0.454470614814033,False,False,True
2351,Auma Kenyatta,0.03133390148337707,0.008554848305038365,0.009176985741304308,0.02494312606294796,2023,0.11576062857728606,1.0,0.455990511740205,False,False,True
2352,Kibet Wanjala,0.042594940445798826,0.008575886848832212,0.009198011083293016,0.02190814169098954,2024,0.05372400208570832,1.0,0.444709663171372,True,False,False
2353,Kiplangat Moi,0.05392038697900709,0.014940248085932018,0.015558378647745626,0.09000282763646644,2023,0.12468872895475677,1.0,0.5794955996318866,True,False,False
2354,Kimani Moi,0.0941591273212114,0.10026235064110928,0.10082694110133507,0.02272783152877792,2022,0.8805700658750876,1.0,0.44340708216591423,False,True,False
2355,Kimani Ngugi,0.0837882025942349,0.015848018020752013,0.016465578951800872,0.034535649307243184,2022,0.043962554916400026,1.0,0.4592818850048444,False,False,True
2356,Wangari Lagat,0.09620299289485654,0.0368592981674362,0.03746367440143876,0.023437917425068188,2024,0.2296178930872567,1.0,0.44416332038327133,False,True,False
2357,Omondi Kimutai,0.07018191241345836,0.02154931928926957,0.022163302621549086,0.026669337716469045,2023,0.15475479183446014,1.0,0.4505106033520192,True,False,False
2358,Akinyi Ochieng,0.049898610309225246,0.015107000160440512,0.015725026084384894,0.036285601085744634,2022,0.14772841546872859,1.0,0.4748977552721054,True,False,False
2359,Odhiambo Owino,0.042690426778908074,0.018450341788435885,0.019066269746612373,0.030279994906664096,2024,0.26386265571823775,1.0,0.4653843114268826,False,False,True
2360,Ruto Ochieng,0.08599352906819543,0.019192973564435684,0.01980843551697543,0.031171732090612084,2022,0.0763954395141169,1.0,0.4545062815642644,False,True,False
2361,Keter Gitau,0.07447003829518264,0.030334496418966055,0.03094296700294349,0.02645150139549376,2023,0.24996977669668233,1.0,0.4496376831796826,False,True,False
2362,Mutua Rudisha,0.0914666859474192,0.03497254426805018,0.0355781044507884,0.12281787255845068,2024,0.22841570859905116,1.0,0.5644625810859818,False,True,False
2363,Jelimo Korir,0.07988453325715857,0.029121667599135273,0.029730899240051976,0.0071113272083273005,2022,0.21022031491864,1.0,0.42243984980988014,False,True,False
2364,Kipchoge Ondiek,0.022377572729376485,0.005389671441061571,0.006013795043699013,0.024161113840676412,2023,0.08410413014704302,1.0,0.4578626956346785,True,False,False
2365,Omondi Ondiek,0.0734019092485274,0.08583587532259221,0.08640951847761777,0.0429143401629928,2024,0.9693746791218453,1.0,0.47430487555762296,False,False,True
2366,Njoroge Wanjala,0.08014057645418725,0.01716667359785815,0.017783407065079426,0.11053244864624712,2024,0.06766724168818608,1.0,0.5643120723782138,False,False,True
2367,Otieno Gitau,0.056941415448177955,0.06434621327394355,0.06493334131336267,0.028272169298193296,2023,0.918603857333426,1.0,0.4557418590584331,False,False,True
2368,Kiplangat Kipchoge,0.056657106046502786,0.012520815549639594,0.013140464319044184,0.021027054282733673,2023,0.07290652533463898,1.0,0.4420339544707078,False,False,True
2369,Odhiambo Ngugi,0.04803750071544436,0.014749027896792052,0.015367278450355107,0.021409558726342495,2022,0.15127001275732868,1.0,0.4431532973072128,False,True,False
2370,Wangari Nyong'o,0.09254267006587032,0.035125232220132106,0.03573069659031741,0.03417698583876332,2024,0.22585300971286845,1.0,0.45714096730890674,False,False,True
2371,Kipchoge Kirui,0.782967640901154,0.6553778163657333,0.6555940687337439,0.2224709702343005,2024,0.6873255126543031,1.0,0.4700626199476873,True,False,False
2372,Omondi Ngugi,0.8328892740039292,0.26021632407127293,0.0,0.04841819668276026,2023,0.16751514970729944,0.0,0.44429091856598324,False,True,False
